lane,word,q
276,943718529,1
277,134217986,1
278,0,0
279,293601536,0
280,687870464,0
281,268468240,1
282,1073741960,0
283,540024864,1
284,541065217,1
285,0,1
286,125833228,0
287,134742032,0
288,20971520,0
289,549456160,1
290,134512640,0
291,72352001,1
292,1162346514,1
293,71170,1
294,0,0
295,348127360,0
296,0,0
297,67634176,1
298,0,0
299,1074283074,1
300,679739392,1
301,17086465,1
302,4718624,0
303,0,0
304,536936448,0
305,1212317824,1
306,0,0
307,0,1
308,268960264,1
309,0,1
310,1179776,0
311,1157914628,0
312,536912389,0
313,3238020227,1
314,4194309,0
315,2149783808,1
316,0,1
317,7168,1
318,453515848,0
319,0,0
320,0,0
321,2181054484,1
322,335549314,0
323,5242912,1
324,536936464,1
325,268442884,1
326,1074790400,0
327,8388784,0
328,16793600,0
329,672146433,1
330,2147483712,0
331,29425938,1
332,75633168,1
333,142739458,1
334,2132100,0
335,0,0
336,0,0
337,0,1
338,1207959552,0
339,164616,1
340,548944,1
341,151193600,1
342,1048688,0
343,2155878400,0
344,537927681,0
345,0,1
346,0,0
347,0,1
348,3222407168,1
349,268435460,1
350,0,0
351,1177030657,0
352,34080770,0
353,174081,1
354,0,0
355,1207968000,1
356,939655169,1
357,67141632,1
358,4456460,0
359,1912865282,0
360,135200,0
361,268443648,1
362,0,0
363,1210187780,1
364,12592,1
365,0,1
366,2099592,0
367,38817866,0
368,0,0
369,133125,1
370,4522752,0
371,0,1
372,1207959616,1
373,0,1
374,0,0
375,260,0
376,8912960,0
377,537002240,1
378,16384,0
379,0,1
380,2436890626,1
381,603980040,1
382,16640,0
383,67649536,0
384,20977681,0
385,554704904,1
386,0,0
387,537004304,1
388,673185792,1
389,0,1
390,0,0
391,1073744017,0
392,917524,0
393,0,1
394,2164363312,0
395,0,1
396,2147483776,1
397,4610,1
398,0,0
399,1342439424,0
400,16809984,0
401,0,1
402,0,0
403,16640,1
404,6292672,1
405,2818588818,1
406,2147622000,0
407,4195872,0
408,67117314,0
409,335544320,1
410,1048576,0
411,0,1
412,0,1
413,0,1
414,0,0
415,1074529033,0
416,134225920,0
417,33024,1
418,3229640770,0
419,32,1
420,0,1
421,222560258,1
422,8389634,0
423,8671236,0
424,76,0
425,268468224,1
426,0,0
427,2282234883,1
428,209911841,1
429,8322,1
430,67191040,0
431,558080,0
432,0,0
433,541065728,1
434,4199428,0
435,606076936,1
436,874153990,1
437,0,1
438,0,0
439,2688573570,0
440,0,0
441,17170432,1
442,0,0
443,4587526,1
444,536952834,1
445,4243522,1
446,612402688,0
447,0,0
448,3221225549,0
449,0,1
450,34603008,0
451,8528136,1
452,0,1
453,0,1
454,0,0
455,202375218,0
456,2097170,0
457,2147485697,1
458,134219778,0
459,0,1
460,1074008066,1
461,2169503744,1
462,2148016274,0
463,553650464,0
464,1581056,0
465,528384,1
466,268518924,0
467,0,1
468,2693005328,1
469,0,1
470,3291619457,0
471,148905992,0
472,0,0
473,46236676,1
474,1028,0
475,1048738,1
476,579888128,1
477,49664,1
478,27002440,0
479,273688580,0
480,536936579,0
481,532481,1
482,1097768,0
483,1141244168,1
