            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460669.809027778, A.D. 2024-Dec-25 07:25:00.0000, -3.518941367075765E+05, -1.746423235898245E+05, -9.366618468258828E+04,  4.879350003330274E-01, -7.355076253723341E-01, -4.003341091036577E-01,
2460669.812500000, A.D. 2024-Dec-25 07:30:00.0000, -3.517476584935412E+05, -1.748629282866255E+05, -9.378625929812973E+04,  4.885863849899145E-01, -7.351902849250757E-01, -4.001632904854860E-01,
2460669.815972222, A.D. 2024-Dec-25 07:35:00.0000, -3.516009849015452E+05, -1.750834377197598E+05, -9.390628263447041E+04,  4.892375200199466E-01, -7.348725342798016E-01, -3.999922477755163E-01,
2460669.819444444, A.D. 2024-Dec-25 07:40:00.0000, -3.514541160065229E+05, -1.753038517661850E+05, -9.402625462439201E+04,  4.898884051136029E-01, -7.345543735502927E-01, -3.998209810351966E-01,
2460669.822916667, A.D. 2024-Dec-25 07:45:00.0000, -3.513070518835016E+05, -1.755241703028929E+05, -9.414617520069463E+04,  4.905390399613567E-01, -7.342358028504550E-01, -3.996494903260436E-01,
2460669.826388889, A.D. 2024-Dec-25 07:50:00.0000, -3.511597926076017E+05, -1.757443932069096E+05, -9.426604429619689E+04,  4.911894242536756E-01, -7.339168222943175E-01, -3.994777757096425E-01,
2460669.829861111, A.D. 2024-Dec-25 07:55:00.0000, -3.510123382540359E+05, -1.759645203552953E+05, -9.438586184373587E+04,  4.918395576810207E-01, -7.335974319960348E-01, -3.993058372476465E-01,
2460669.833333333, A.D. 2024-Dec-25 08:00:00.0000, -3.508646888981104E+05, -1.761845516251444E+05, -9.450562777616711E+04,  4.924894399338470E-01, -7.332776320698856E-01, -3.991336750017780E-01,
2460669.836805556, A.D. 2024-Dec-25 08:05:00.0000, -3.507168446152241E+05, -1.764044868935859E+05, -9.462534202636473E+04,  4.931390707026034E-01, -7.329574226302740E-01, -3.989612890338275E-01,
2460669.840277778, A.D. 2024-Dec-25 08:10:00.0000, -3.505688054808683E+05, -1.766243260377827E+05, -9.474500452722138E+04,  4.937884496777331E-01, -7.326368037917285E-01, -3.987886794056548E-01,
