lane,word,q
1110,0,0
1111,0,0
1112,0,0
1113,0,1
1114,1225401029,0
1115,16974916,1
1116,0,1
1117,1145159960,1
1118,0,0
1119,583535138,0
1120,0,0
1121,0,1
1122,2031117351,0
1123,0,1
1124,2191742465,1
1125,0,1
1126,0,0
1127,0,0
1128,0,0
1129,0,1
1130,0,0
1131,1381125163,1
1132,537924736,1
1133,0,1
1134,0,0
1135,3590325281,0
1136,0,0
1137,0,1
1138,0,0
1139,0,1
1140,0,1
1141,0,1
1142,0,0
1143,469797088,0
1144,11344132,0
1145,0,1
1146,0,0
1147,0,1
1148,0,1
1149,0,1
1150,0,0
1151,68195536,0
1152,0,0
1153,0,1
1154,0,0
1155,0,1
1156,0,1
1157,2689894915,1
1158,1700790280,0
1159,0,0
1160,2449965312,0
1161,354566506,1
1162,0,0
1163,1074108801,1
1164,807556904,1
1165,3542269952,1
1166,0,0
1167,0,0
1168,0,0
1169,1076103174,1
1170,151586087,0
1171,0,1
1172,0,1
1173,1107370543,1
1174,0,0
1175,0,0
1176,0,0
1177,152311306,1
1178,29383702,0
1179,0,1
1180,0,1
1181,1646305869,1
1182,2374085744,0
1183,0,0
1184,2483424779,0
1185,134234881,1
1186,0,0
1187,0,1
1188,440926214,1
1189,545312001,1
1190,0,0
1191,0,0
1192,0,0
1193,0,1
1194,0,0
1195,0,1
1196,2432720897,1
1197,2415944750,1
1198,0,0
1199,1090650186,0
1200,3230601412,0
1201,0,1
1202,0,0
1203,0,1
1204,71368816,1
1205,1696899200,1
1206,0,0
1207,2516582898,0
1208,2148827732,0
1209,0,1
1210,4333952,0
1211,0,1
1212,0,1
1213,2739187712,1
1214,0,0
1215,0,0
1216,0,0
1217,0,1
1218,0,0
1219,2886382865,1
1220,0,1
1221,0,1
1222,0,0
1223,0,0
1224,25367689,0
1225,0,1
1226,0,0
1227,0,1
1228,0,1
1229,0,1
1230,2150972162,0
1231,0,0
1232,975769605,0
1233,0,1
1234,0,0
1235,1677721825,1
1236,0,1
1237,2182692872,1
1238,177447680,0
1239,0,0
1240,0,0
1241,2027194411,1
1242,1585530001,0
1243,0,1
1244,2961260822,1
1245,0,1
1246,0,0
1247,39885542,0
1248,0,0
1249,0,1
1250,2156396549,0
1251,0,1
1252,0,1
1253,302318080,1
1254,682369030,0
1255,0,0
1256,0,0
1257,2165093056,1
1258,0,0
1259,2167167015,1
1260,0,1
1261,273058832,1
1262,2762847784,0
1263,2148555046,0
1264,35127313,0
1265,3357673575,1
1266,135013416,0
1267,1111764888,1
1268,0,1
1269,1000359792,1
1270,310381680,0
1271,0,0
1272,1262486082,0
1273,0,1
1274,0,0
1275,0,1
1276,2316569792,1
1277,0,1
1278,639246464,0
1279,0,0
1280,0,0
1281,0,1
1282,0,0
1283,0,1
1284,2384568328,1
1285,0,1
1286,0,0
1287,2651730432,0
1288,304130272,0
1289,0,1
1290,0,0
1291,0,1
1292,20586,1
1293,0,1
1294,0,0
1295,0,0
1296,21583873,0
1297,2149597186,1
1298,0,0
1299,0,1
1300,2164391943,1
1301,1342627904,1
1302,13640065,0
1303,3230275735,0
1304,0,0
1305,2201576865,1
1306,1345849990,0
1307,1651001606,1
1308,0,1
1309,307289142,1
1310,0,0
1311,0,0
1312,0,0
1313,2250379334,1
1314,0,0
1315,245506072,1
1316,2738296,1
1317,0,1
1318,2148152576,0
1319,762742195,0
1320,2418152465,0
1321,0,1
1322,0,0
1323,556294149,1
1324,2148090528,1
1325,0,1
1326,0,0
1327,671093008,0
1328,0,0
1329,339218432,1
1330,1149796869,0
1331,0,1
1332,0,1
1333,10764740,1
1334,0,0
1335,0,0
1336,0,0
1337,1208357132,1
1338,0,0
1339,1099967568,1
1340,1610679394,1
1341,1141018771,1
1342,201394724,0
1343,0,0
1344,0,0
1345,0,1
1346,0,0
1347,0,1
1348,0,1
1349,3511816192,1
1350,0,0
1351,0,0
1352,0,0
1353,0,1
1354,0,0
1355,0,1
1356,1170427681,1
1357,3234881705,1
1358,0,0
1359,0,0
1360,2299529034,0
1361,1150364706,1
1362,0,0
1363,0,1
1364,910432724,1
1365,3525595265,1
1366,0,0
1367,0,0
1368,0,0
1369,2563899416,1
1370,2216713619,0
1371,0,1
1372,0,1
1373,0,1
1374,21103505,0
1375,3515433600,0
1376,0,0
1377,0,1
1378,0,0
1379,29360785,1
1380,5768896,1
1381,183189512,1
1382,2156688420,0
1383,0,0
1384,0,0
1385,0,1
1386,0,0
1387,555024908,1
1388,0,1
1389,0,1
1390,0,0
1391,0,0
1392,151560193,0
1393,0,1
1394,0,0
1395,1211170816,1
1396,0,1
1397,0,1
1398,0,0
1399,0,0
1400,186024448,0
1401,0,1
1402,151666841,0
1403,0,1
1404,0,1
1405,0,1
1406,0,0
1407,0,0
1408,1190208,0
1409,0,1
1410,0,0
1411,1661616224,1
1412,0,1
1413,0,1
1414,0,0
1415,612434580,0
1416,2248179865,0
1417,0,1
1418,269484034,0
1419,1277198656,1
1420,3893892270,1
1421,2156667538,1
1422,0,0
1423,868424,0
1424,0,0
1425,0,1
1426,0,0
1427,2702248673,1
1428,2456354848,1
1429,0,1
1430,0,0
1431,0,0
1432,0,0
1433,0,1
1434,0,0
1435,0,1
1436,0,1
1437,0,1
1438,0,0
1439,1143373914,0
1440,0,0
1441,0,1
1442,3762947136,0
1443,117708520,1
1444,0,1
1445,0,1
1446,0,0
1447,0,0
1448,1879123200,0
1449,1085277960,1
1450,0,0
1451,2704114248,1
1452,0,1
1453,67375424,1
1454,0,0
1455,810418694,0
1456,0,0
1457,0,1
1458,0,0
1459,0,1
1460,1485885800,1
1461,0,1
1462,40797192,0
1463,0,0
1464,0,0
1465,0,1
1466,0,0
1467,0,1
1468,43558912,1
1469,0,1
1470,1133322402,0
1471,2191065344,0
1472,0,0
1473,0,1
1474,1082228869,0
1475,0,1
1476,0,1
1477,2488063687,1
1478,0,0
1479,0,0
1480,0,0
1481,575386778,1
1482,0,0
1483,0,1
1484,0,1
1485,2151743490,1
1486,0,0
1487,0,0
1488,0,0
1489,0,1
1490,0,0
1491,1208648241,1
1492,0,1
1493,0,1
1494,0,0
1495,0,0
1496,0,0
1497,0,1
1498,0,0
1499,0,1
1500,0,1
1501,0,1
1502,369149201,0
1503,3254911328,0
1504,0,0
1505,0,1
1506,0,0
1507,1092895424,1
1508,270010390,1
1509,0,1
1510,3842320515,0
1511,0,0
1512,0,0
1513,0,1
1514,0,0
1515,118590212,1
1516,218684546,1
1517,0,1
1518,0,0
1519,0,0
1520,1099450627,0
1521,2558586882,1
1522,0,0
1523,1124663492,1
1524,0,1
1525,0,1
1526,0,0
1527,604315732,0
1528,2291668240,0
1529,0,1
1530,1684048176,0
1531,0,1
1532,1116749888,1
1533,4432064,1
1534,0,0
1535,0,0
1536,0,0
1537,0,1
1538,1483558920,0
1539,1554538880,1
1540,0,1
1541,0,1
1542,537005568,0
1543,0,0
1544,0,0
1545,1275122512,1
1546,0,0
1547,1007952900,1
1548,0,1
1549,373670528,1
1550,0,0
1551,0,0
1552,0,0
1553,0,1
1554,512786698,0
1555,1243693100,1
1556,0,1
1557,945834387,1
1558,2216780164,0
1559,275319816,0
1560,0,0
1561,0,1
1562,0,0
1563,0,1
1564,3574210776,1
1565,0,1
1566,0,0
1567,1620392224,0
1568,4212678,0
1569,0,1
1570,1078198432,0
1571,0,1
1572,0,1
1573,0,1
1574,0,0
1575,0,0
1576,0,0
1577,4201521,1
1578,73929795,0
1579,0,1
1580,0,1
1581,0,1
1582,0,0
1583,0,0
1584,138388592,0
1585,0,1
1586,2315276337,0
1587,0,1
1588,0,1
1589,0,1
1590,0,0
1591,0,0
1592,0,0
1593,1313091616,1
1594,0,0
1595,0,1
1596,0,1
1597,0,1
1598,0,0
1599,736399020,0
1600,402803744,0
1601,1369591022,1
1602,811666304,0
1603,1241548288,1
1604,0,1
1605,1931094275,1
1606,286791696,0
1607,0,0
1608,61079750,0
1609,0,1
1610,0,0
1611,0,1
1612,0,1
1613,14894149,1
1614,0,0
1615,0,0
1616,0,0
1617,0,1
1618,0,0
1619,679824896,1
1620,0,1
1621,0,1
1622,0,0
1623,2152919342,0
1624,0,0
1625,0,1
1626,0,0
1627,0,1
1628,540804408,1
1629,0,1
1630,0,0
1631,2722334400,0
1632,0,0
1633,2709803322,1
1634,153239586,0
1635,293798156,1
1636,85346585,1
1637,0,1
1638,0,0
1639,1382314308,0
1640,1346897456,0
1641,2164523394,1
1642,0,0
1643,0,1
1644,0,1
1645,2248163338,1
1646,0,0
1647,57672340,0
1648,0,0
1649,1221167121,1
1650,134481168,0
1651,336199680,1
1652,0,1
1653,2518321537,1
1654,1746927744,0
1655,0,0
1656,0,0
1657,25365120,1
1658,41961984,0
1659,0,1
1660,0,1
1661,423624768,1
1662,0,0
1663,0,0
1664,0,0
1665,0,1
1666,0,0
1667,0,1
1668,0,1
1669,0,1
1670,0,0
1671,0,0
1672,42013201,0
1673,50600564,1
1674,0,0
1675,0,1
1676,0,1
1677,0,1
1678,1443899036,0
1679,0,0
1680,3293261842,0
1681,1513104640,1
1682,0,0
1683,0,1
1684,1144834,1
1685,0,1
1686,0,0
1687,0,0
1688,17087616,0
1689,69731328,1
1690,0,0
1691,0,1
