epoch_id,t_rx_gpst_s,status,fit,iterations,used,asa,na,hits,active,x_m,y_m,z_m,clock_bias_m,var_x_m2,var_y_m2,var_z_m2,var_clock_m2,rms_m,weighted_sse,max_normalized
95,1473457378,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426043.8895200966,-89428.562962594937,4576298.3561841864,-128456.32927064072,90.307573050665354,12.324030319314591,71.965584838283988,91.82940783587695,0.32310852198351914,0.012240898841032053,0.060949683577165951
96,1473457379,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426043.9342302801,-89428.653786423194,4576298.2399150236,-128309.00006564037,90.315243606872912,12.323290450940595,71.98376762543424,91.845278153143127,0.308494284895524,0.0089466705231798088,0.054935780419673251
97,1473457380,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.0104013626,-89428.672488444237,4576298.2982897246,-128161.64346203906,90.322919741228986,12.322551470242884,72.001957642201958,91.861151599840241,0.30603054782826256,0.0093378863337875255,0.053742720243283651
98,1473457381,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426043.9387158556,-89428.743288567493,4576298.2301898589,-128014.51990611902,90.330595450963301,12.321813507732998,72.020153736006151,91.877024383957306,0.33568624524672619,0.0090534717958344665,0.060866074797111626
99,1473457382,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.080179261,-89428.707816446637,4576298.4044593945,-127867.27884393187,90.338279149752978,12.321076410352784,72.038358165439192,91.892902323112565,0.47004809006143744,0.015301657977795301,0.086886657910438744
100,1473457383,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.1988958893,-89428.694489931047,4576298.4492462436,-127720.12185862844,90.345964344538771,12.320340320246048,72.056569738257195,91.908781469668753,0.42023441131394612,0.013561445236226556,0.077440789465044041
101,1473457384,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.0620350158,-89428.657166446996,4576298.3697098214,-127573.1168387707,90.353651458327136,12.319605176568025,72.07478763661743,91.924661641212282,0.4455455871013736,0.014625828702727012,0.082772448115604705
102,1473457385,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.0966025814,-89428.67664470899,4576298.3883241992,-127425.88214253016,90.361339819874161,12.318871043852253,72.093012274388528,91.940542024495173,0.45220015689900789,0.015430064917642466,0.084007041538204055
103,1473457386,CONVERGED,WITHIN_RESIDUAL_BUDGET,1,7,1526890496,1526890496,0,1526890496,4426044.1831073724,-89428.667354348698,4576298.4113957686,-127278.57805532952,90.369032103691211,12.318137860518371,72.111244431538793,91.956425072045832,0.52443981922571958,0.021882564820309487,0.096993442403369004
104,1473457387,CONVERGED,WITHIN_RESIDUAL_BUDGET,2,7,1526890496,1526890496,0,1526890496,4426044.4718267266,-89428.709454190423,4576298.622500089,-127131.04157215102,90.376726010659482,12.317405669965144,72.129483122705665,91.972308228037164,0.56144419582198191,0.026922012688556003,0.10321856417899944
